contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3408501036,3408501036_211_411,2728250641,BGC0002551,211,411,['MusC2'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_482_1384,1856227318,BGC0002551,482,1384,['MusF2'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_1440_2342,3550024542,BGC0002551,1440,2342,['MusF1'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_2429_2719,4013940680,BGC0002551,2429,2719,,True,Alkaloid__RiPP__Terpene
3408501036,3408501036_2778_2978,374455638,BGC0002551,2778,2978,['MusB'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_3019_4653,2827347456,BGC0002551,3019,4653,['MusH'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_4663_6780,231803405,BGC0002551,4663,6780,['MusA'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_7321_7524,1624597144,BGC0002551,7321,7524,['MusE'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_7932_10277,3021948850,BGC0002551,7932,10277,['MusD'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_10297_10497,774116963,BGC0002551,10297,10497,,True,Alkaloid__RiPP__Terpene
3408501036,3408501036_10548_11924,328290043,BGC0002551,10548,11924,['MusG'],True,Alkaloid__RiPP__Terpene
3408501036,3408501036_12080_13006,4180813761,BGC0002551,12080,13006,['MusC1'],True,Alkaloid__RiPP__Terpene
