contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2191562016,2191562016_2_949,3443564902,BGC0000453,2,949,['putative conserved protein'],True,NRP
2191562016,2191562016_1402_2244,1900036720,BGC0000453,1402,2244,['putative conserved protein'],True,NRP
2191562016,2191562016_2300_2560,3670544839,BGC0000453,2300,2560,,True,NRP
2191562016,2191562016_2789_3367,2557457570,BGC0000453,2789,3367,['TetR-family regulatory protein'],True,NRP
2191562016,2191562016_3378_3698,3984985486,BGC0000453,3378,3698,,True,NRP
2191562016,2191562016_3787_4242,1606531490,BGC0000453,3787,4242,,True,NRP
2191562016,2191562016_4427_5272,115051560,BGC0000453,4427,5272,"['N5,N10-methylenetetrahydromethanopterin reductase']",True,NRP
2191562016,2191562016_5412_6959,344745730,BGC0000453,5412,6959,['penicillin-binding protein'],True,NRP
2191562016,2191562016_7184_8311,106804314,BGC0000453,7184,8311,['putative conserved protein'],True,NRP
2191562016,2191562016_8509_11103,2627800082,BGC0000453,8509,11103,"['7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase']",True,NRP
2191562016,2191562016_11155_11673,598786011,BGC0000453,11155,11673,,True,NRP
2191562016,2191562016_11670_13793,626051296,BGC0000453,11670,13793,['putative conserved protein'],True,NRP
2191562016,2191562016_13860_14288,1091560250,BGC0000453,13860,14288,['putative conserved protein'],True,NRP
2191562016,2191562016_14516_15310,2724214208,BGC0000453,14516,15310,['necrosis inducing factor'],True,NRP
2191562016,2191562016_15380_15877,2195001300,BGC0000453,15380,15877,['conserved membrane-associated protein'],True,NRP
2191562016,2191562016_15877_16086,2538221030,BGC0000453,15877,16086,['transcriptional regulator'],True,NRP
2191562016,2191562016_16138_16677,3590650772,BGC0000453,16138,16677,['putative conserved protein'],True,NRP
2191562016,2191562016_16679_18220,3825596718,BGC0000453,16679,18220,,True,NRP
2191562016,2191562016_18880_19548,2957472890,BGC0000453,18880,19548,['discrete type II thioesterase'],True,NRP
2191562016,2191562016_19526_29812,3365795452,BGC0000453,19526,29812,['NRPS'],True,NRP
2191562016,2191562016_29835_37802,3105981131,BGC0000453,29835,37802,['NRPS'],True,NRP
2191562016,2191562016_37986_39266,3461349664,BGC0000453,37986,39266,['putative transposase'],True,NRP
