contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
301929039,301929039_1_234,2792587198,BGC0002456,1,234,,False,
301929039,301929039_317_1162,2411629137,BGC0002456,317,1162,,False,
301929039,301929039_1328_1762,1823743051,BGC0002456,1328,1762,,False,
301929039,301929039_1858_2577,2457452507,BGC0002456,1858,2577,,False,
301929039,301929039_2787_3617,4084752259,BGC0002456,2787,3617,,False,
301929039,301929039_3894_4457,3033976421,BGC0002456,3894,4457,,False,
301929039,301929039_4543_4932,1097686119,BGC0002456,4543,4932,['AvmS4'],True,Polyketide__NRP
301929039,301929039_5521_9003,3924697594,BGC0002456,5521,9003,['AvmK'],True,Polyketide__NRP
301929039,301929039_9104_13003,1243545268,BGC0002456,9104,13003,['AvmL'],True,Polyketide__NRP
301929039,301929039_13198_14778,4248579311,BGC0002456,13198,14778,['AvmO1'],True,Polyketide__NRP
301929039,301929039_15092_16624,2087759043,BGC0002456,15092,16624,['AvmO2'],True,Polyketide__NRP
301929039,301929039_16944_17537,3139608113,BGC0002456,16944,17537,,True,Polyketide__NRP
301929039,301929039_17581_18393,2776076348,BGC0002456,17581,18393,,True,Polyketide__NRP
301929039,301929039_18407_21760,833603175,BGC0002456,18407,21760,['AvmN'],True,Polyketide__NRP
301929039,301929039_21841_23055,1837731482,BGC0002456,21841,23055,['AvmP'],True,Polyketide__NRP
301929039,301929039_23187_24068,3390787007,BGC0002456,23187,24068,['AvmR'],True,Polyketide__NRP
301929039,301929039_24313_33636,302236304,BGC0002456,24313,33636,['AvmA'],True,Polyketide__NRP
301929039,301929039_33681_42353,2644019070,BGC0002456,33681,42353,['AvmB'],True,Polyketide__NRP
301929039,301929039_42404_53599,3018913709,BGC0002456,42404,53599,['AvmC'],True,Polyketide__NRP
301929039,301929039_53936_76900,792440778,BGC0002456,53936,76900,['AvmD'],True,Polyketide__NRP
301929039,301929039_77161_90225,1885141901,BGC0002456,77161,90225,['AvmE'],True,Polyketide__NRP
301929039,301929039_90251_101164,2038085364,BGC0002456,90251,101164,['AvmF'],True,Polyketide__NRP
301929039,301929039_101439_102362,3530755301,BGC0002456,101439,102362,['AvmO4'],True,Polyketide__NRP
301929039,301929039_102560_104203,2229115794,BGC0002456,102560,104203,['AvmO3'],True,Polyketide__NRP
301929039,301929039_104650_105984,3503779424,BGC0002456,104650,105984,['AvmX'],True,Polyketide__NRP
301929039,301929039_106081_106680,3561287243,BGC0002456,106081,106680,['AvmT'],True,Polyketide__NRP
301929039,301929039_106677_107150,2638104336,BGC0002456,106677,107150,,False,
301929039,301929039_107408_108256,1439010935,BGC0002456,107408,108256,,False,
301929039,301929039_108395_109888,2392326600,BGC0002456,108395,109888,,False,
301929039,301929039_109935_110711,2033233745,BGC0002456,109935,110711,,False,
301929039,301929039_110728_113577,3240866522,BGC0002456,110728,113577,,False,
301929039,301929039_114032_114883,1029195758,BGC0002456,114032,114883,,False,
301929039,301929039_115253_115624,3409207401,BGC0002456,115253,115624,,False,
301929039,301929039_115627_116097,3958260035,BGC0002456,115627,116097,,False,
301929039,301929039_116136_118256,3665574231,BGC0002456,116136,118256,,False,
301929039,301929039_118481_119674,2869992799,BGC0002456,118481,119674,,False,
301929039,301929039_119795_120445,486451274,BGC0002456,119795,120445,,False,
