contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3341391061,3341391061_3_278,960431695,BGC0000486,3,278,,False,
3341391061,3341391061_247_384,73595779,BGC0000486,247,384,,False,
3341391061,3341391061_467_1183,1348497525,BGC0000486,467,1183,,False,
3341391061,3341391061_1255_2514,1570688116,BGC0000486,1255,2514,,False,
3341391061,3341391061_3044_3889,2034559274,BGC0000486,3044,3889,['ATP binding protein BviB'],True,RiPP
3341391061,3341391061_3891_4541,1362776174,BGC0000486,3891,4541,,False,
3341391061,3341391061_4560_4721,2769163373,BGC0000486,4560,4721,,False,
3341391061,3341391061_4778_5020,271758116,BGC0000486,4778,5020,,False,
3341391061,3341391061_5121_5621,933227134,BGC0000486,5121,5621,,False,
3341391061,3341391061_5678_6058,1723613387,BGC0000486,5678,6058,,False,
