contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3090221685,3090221685_67_162,916995357,BGC0002333,67,162,['Lcm1'],True,Polyketide
3090221685,3090221685_377_1411,1570192731,BGC0002333,377,1411,['Lcm2'],True,Polyketide
3090221685,3090221685_1638_2411,532076733,BGC0002333,1638,2411,['Lcm3'],True,Polyketide
3090221685,3090221685_2548_21888,1521453391,BGC0002333,2548,21888,['LcmB'],True,Polyketide
3090221685,3090221685_21933_31049,1916003900,BGC0002333,21933,31049,['LcmA'],True,Polyketide
3090221685,3090221685_31225_32649,1048327724,BGC0002333,31225,32649,['Lcm4'],True,Polyketide
3090221685,3090221685_32716_33774,4146285721,BGC0002333,32716,33774,['Lcm5'],True,Polyketide
3090221685,3090221685_33807_34985,906051957,BGC0002333,33807,34985,['Lcm6'],True,Polyketide
3090221685,3090221685_35003_35197,4220122493,BGC0002333,35003,35197,['Lcm7'],True,Polyketide
3090221685,3090221685_35273_41245,2335723741,BGC0002333,35273,41245,['LcmE'],True,Polyketide
3090221685,3090221685_41283_46652,3727295078,BGC0002333,41283,46652,['LcmD'],True,Polyketide
3090221685,3090221685_46668_74342,2928483509,BGC0002333,46668,74342,['LcmC'],True,Polyketide
3090221685,3090221685_74539_76275,4164071081,BGC0002333,74539,76275,['Lcm8'],True,Polyketide
3090221685,3090221685_76272_78194,419517170,BGC0002333,76272,78194,['Lcm9'],True,Polyketide
3090221685,3090221685_78184_79344,935926865,BGC0002333,78184,79344,['Lcm10'],True,Polyketide
3090221685,3090221685_79796_80374,1305931872,BGC0002333,79796,80374,['LcmRI'],True,Polyketide
3090221685,3090221685_80456_81148,2846822823,BGC0002333,80456,81148,['LcmRII'],True,Polyketide
3090221685,3090221685_81141_82793,876145855,BGC0002333,81141,82793,['Lcm11'],True,Polyketide
3090221685,3090221685_84000_87572,3572746636,BGC0002333,84000,87572,,False,
