contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3788918366,3788918366_2_1897,2671470268,BGC0000138,2,1897,['RimB'],True,Polyketide
3788918366,3788918366_2006_3133,759500203,BGC0000138,2006,3133,['RimC'],True,Polyketide
3788918366,3788918366_3375_5024,2321462310,BGC0000138,3375,5024,['RimD'],True,Polyketide
3788918366,3788918366_5254_6636,1603661021,BGC0000138,5254,6636,['RimE'],True,Polyketide
3788918366,3788918366_6690_7748,3863562895,BGC0000138,6690,7748,['RimF'],True,Polyketide
3788918366,3788918366_7777_9039,854855266,BGC0000138,7777,9039,['RimG'],True,Polyketide
3788918366,3788918366_9125_9316,3896805012,BGC0000138,9125,9316,['RimH'],True,Polyketide
3788918366,3788918366_9400_14610,1807281166,BGC0000138,9400,14610,['RimA'],True,Polyketide
3788918366,3788918366_14688_16367,2560393463,BGC0000138,14688,16367,['ORF1'],True,Polyketide
3788918366,3788918366_16497_17843,1909215110,BGC0000138,16497,17843,['RimJ'],True,Polyketide
3788918366,3788918366_18149_18550,3673414405,BGC0000138,18149,18550,['RimK'],True,Polyketide
3788918366,3788918366_18593_19054,3452950203,BGC0000138,18593,19054,,False,
