contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
4086878048,4086878048_3_341,2037169361,BGC0000552,3,341,,False,
4086878048,4086878048_367_672,2560648059,BGC0000552,367,672,,False,
4086878048,4086878048_1389_4265,370405287,BGC0000552,1389,4265,['modifying enzyme for proSmb'],True,RiPP
4086878048,4086878048_4276_5100,4067289543,BGC0000552,4276,5100,,True,RiPP
4086878048,4086878048_5135_5806,2604559355,BGC0000552,5135,5806,,True,RiPP
4086878048,4086878048_5791_8421,1409036444,BGC0000552,5791,8421,['modifying enzyme for proSmb'],True,RiPP
4086878048,4086878048_8458_10554,309739149,BGC0000552,8458,10554,,True,RiPP
4086878048,4086878048_10653_10838,2359535918,BGC0000552,10653,10838,['SmbA precursor'],True,RiPP
4086878048,4086878048_10866_11054,411425263,BGC0000552,10866,11054,['SmbB precursor'],True,RiPP
4086878048,4086878048_11138_11515,4151579362,BGC0000552,11138,11515,,False,
4086878048,4086878048_11551_11775,4142381530,BGC0000552,11551,11775,,False,
