contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
896340314,896340314_38_1588,3793018484,BGC0001172,38,1588,['sugar kinase'],True,NRP__Polyketide
896340314,896340314_1743_2138,2118123831,BGC0001172,1743,2138,['putative sterol carrier protein'],True,NRP__Polyketide
896340314,896340314_2346_3143,1985760954,BGC0001172,2346,3143,['enoyl-acyl carrier protein reductase'],True,NRP__Polyketide
896340314,896340314_3352_4482,3333413981,BGC0001172,3352,4482,['crotonyl-CoA carboxylase reductase'],True,NRP__Polyketide
896340314,896340314_4499_5845,642445558,BGC0001172,4499,5845,['flavin-dependent halogenase'],True,NRP__Polyketide
896340314,896340314_5891_14785,2022496687,BGC0001172,5891,14785,['polyketide synthase type 1'],True,NRP__Polyketide
896340314,896340314_14782_19080,1369936800,BGC0001172,14782,19080,['polyketide synthase type 1'],True,NRP__Polyketide
896340314,896340314_19077_20714,993812011,BGC0001172,19077,20714,['flavin-dependent halogenase'],True,NRP__Polyketide
896340314,896340314_20744_22231,2712555216,BGC0001172,20744,22231,['flavin-dependent oxidase'],True,NRP__Polyketide
896340314,896340314_22334_22588,499580762,BGC0001172,22334,22588,['acyl carrier protein'],True,NRP__Polyketide
896340314,896340314_22585_23868,2697068153,BGC0001172,22585,23868,['3-oxoacyl-acyl carrier protein synthase'],True,NRP__Polyketide
896340314,896340314_24163_24828,1132512986,BGC0001172,24163,24828,['transcriptional regulator'],True,NRP__Polyketide
896340314,896340314_25283_25915,3658579779,BGC0001172,25283,25915,['transcriptional regulator'],True,NRP__Polyketide
896340314,896340314_26027_27490,981534110,BGC0001172,26027,27490,['amino acid adenyltransferase'],True,NRP__Polyketide
896340314,896340314_27487_28686,1457672674,BGC0001172,27487,28686,['acyl-CoA dehydrogenase'],True,NRP__Polyketide
896340314,896340314_29241_30584,1306095362,BGC0001172,29241,30584,['Na/H exchanger'],True,NRP__Polyketide
896340314,896340314_30581_31387,1272754297,BGC0001172,30581,31387,['phosphopantetheinyl transferase'],True,NRP__Polyketide
896340314,896340314_31415_31705,2151243193,BGC0001172,31415,31705,['L-proline carrier protein'],True,NRP__Polyketide
896340314,896340314_32032_32736,3449537758,BGC0001172,32032,32736,['transcriptional regulator'],True,NRP__Polyketide
896340314,896340314_32720_33343,4216474784,BGC0001172,32720,33343,['transcriptional regulator'],True,NRP__Polyketide
896340314,896340314_33394_34113,2027441148,BGC0001172,33394,34113,['thioesterase'],True,NRP__Polyketide
896340314,896340314_34250_35026,3352753575,BGC0001172,34250,35026,['trypsin-like protease'],True,NRP__Polyketide
896340314,896340314_35227_36741,3651398642,BGC0001172,35227,36741,['transporter'],True,NRP__Polyketide
896340314,896340314_36838_37434,3575038578,BGC0001172,36838,37434,['NADPH-dependent FMN reductase'],True,NRP__Polyketide
896340314,896340314_37562_38299,1483994714,BGC0001172,37562,38299,['transcriptional regulator'],True,NRP__Polyketide
896340314,896340314_38399_38869,1356967880,BGC0001172,38399,38869,['transposase'],True,NRP__Polyketide
896340314,896340314_39149_39691,1511368752,BGC0001172,39149,39691,,False,
896340314,896340314_39889_41250,767631589,BGC0001172,39889,41250,,False,
896340314,896340314_41250_41600,577358085,BGC0001172,41250,41600,,False,
896340314,896340314_41781_42434,1183769710,BGC0001172,41781,42434,,False,
