contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
86533665,86533665_34_996,4023739322,BGC0002042,34,996,,True,NRP
86533665,86533665_1152_1553,2378108657,BGC0002042,1152,1553,,True,NRP
86533665,86533665_1540_3081,3913652478,BGC0002042,1540,3081,['ant22'],True,NRP
86533665,86533665_3065_4975,186718562,BGC0002042,3065,4975,['ant21'],True,NRP
86533665,86533665_4975_6813,627273007,BGC0002042,4975,6813,['ant20'],True,NRP
86533665,86533665_7428_8099,3006712520,BGC0002042,7428,8099,['ant1'],True,NRP
86533665,86533665_8509_9930,3917943352,BGC0002042,8509,9930,['ant2'],True,NRP
86533665,86533665_10340_11806,3043691013,BGC0002042,10340,11806,['ant3'],True,NRP
86533665,86533665_11803_12348,2107449022,BGC0002042,11803,12348,['ant4'],True,NRP
86533665,86533665_12345_13295,1160881402,BGC0002042,12345,13295,['ant5'],True,NRP
86533665,86533665_13297_14076,806791822,BGC0002042,13297,14076,['ant6'],True,NRP
86533665,86533665_14126_15430,318925432,BGC0002042,14126,15430,['ant8'],True,NRP
86533665,86533665_15423_16415,3307935795,BGC0002042,15423,16415,['ant9'],True,NRP
86533665,86533665_16421_17494,1390968819,BGC0002042,16421,17494,['ant10'],True,NRP
86533665,86533665_17491_18255,560748485,BGC0002042,17491,18255,['ant11'],True,NRP
86533665,86533665_18252_19403,2921919810,BGC0002042,18252,19403,['ant12'],True,NRP
86533665,86533665_19385_21286,686959540,BGC0002042,19385,21286,['ant13'],True,NRP
86533665,86533665_21283_22185,806314592,BGC0002042,21283,22185,['ant14'],True,NRP
86533665,86533665_22197_23003,1274006525,BGC0002042,22197,23003,['ant15'],True,NRP
86533665,86533665_23000_24334,3121333348,BGC0002042,23000,24334,['ant16'],True,NRP
86533665,86533665_24331_25377,1332391960,BGC0002042,24331,25377,['ant17'],True,NRP
86533665,86533665_25467_25808,2125676851,BGC0002042,25467,25808,['ant19'],True,NRP
86533665,86533665_25893_27236,1573560223,BGC0002042,25893,27236,,False,
86533665,86533665_27275_27820,3113038277,BGC0002042,27275,27820,,False,
86533665,86533665_27861_29051,4254776956,BGC0002042,27861,29051,,False,
86533665,86533665_29048_30451,473121573,BGC0002042,29048,30451,,False,
