contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2096467370,2096467370_1_2241,357043279,BGC0000975,1,2241,,False,
2096467370,2096467370_2450_3799,3368898259,BGC0000975,2450,3799,,False,
2096467370,2096467370_4801_6123,2161415936,BGC0000975,4801,6123,,False,
2096467370,2096467370_6346_7026,120767202,BGC0000975,6346,7026,,False,
2096467370,2096467370_7036_7776,3623016057,BGC0000975,7036,7776,,False,
2096467370,2096467370_8085_8378,3944013257,BGC0000975,8085,8378,,False,
2096467370,2096467370_8656_8952,3764136520,BGC0000975,8656,8952,,False,
2096467370,2096467370_9964_18789,4252448747,BGC0000975,9964,18789,['crpA'],True,NRP__Polyketide
2096467370,2096467370_18814_29223,1704435779,BGC0000975,18814,29223,['crpB'],True,NRP__Polyketide
2096467370,2096467370_29220_35051,980141860,BGC0000975,29220,35051,['crpC'],True,NRP__Polyketide
2096467370,2096467370_35090_45121,1031044879,BGC0000975,35090,45121,['crpD'],True,NRP__Polyketide
2096467370,2096467370_45180_46532,1474483307,BGC0000975,45180,46532,['crpE'],True,NRP__Polyketide
2096467370,2096467370_46916_47800,588623166,BGC0000975,46916,47800,['crpF'],True,NRP__Polyketide
2096467370,2096467370_47812_48153,1603605621,BGC0000975,47812,48153,['crpG'],True,NRP__Polyketide
2096467370,2096467370_48289_48501,3139298265,BGC0000975,48289,48501,,True,NRP__Polyketide
2096467370,2096467370_48796_50271,1273580337,BGC0000975,48796,50271,['crpH'],True,NRP__Polyketide
2096467370,2096467370_50963_51274,4241188189,BGC0000975,50963,51274,,False,
2096467370,2096467370_51557_51709,916682885,BGC0000975,51557,51709,,False,
2096467370,2096467370_52165_52500,3520583388,BGC0000975,52165,52500,,False,
2096467370,2096467370_52574_53956,49822508,BGC0000975,52574,53956,,False,
2096467370,2096467370_54598_55539,1395925577,BGC0000975,54598,55539,,False,
2096467370,2096467370_55600_55830,1380068537,BGC0000975,55600,55830,,False,
2096467370,2096467370_55869_56639,4109789554,BGC0000975,55869,56639,,False,
2096467370,2096467370_56641_57156,2287727257,BGC0000975,56641,57156,,False,
