contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2563874064,2563874064_611_1396,2751414107,BGC0002346,611,1396,['KyaR1'],True,RiPP
2563874064,2563874064_1381_2283,2985591404,BGC0002346,1381,2283,['Kyaorf11'],True,RiPP
2563874064,2563874064_2283_2963,2942738474,BGC0002346,2283,2963,['KyaL'],True,RiPP
2563874064,2563874064_3088_4206,1755318872,BGC0002346,3088,4206,['KyaK'],True,RiPP
2563874064,2563874064_4203_4853,1186044943,BGC0002346,4203,4853,['KyaR'],True,RiPP
2563874064,2563874064_4998_5369,1749209863,BGC0002346,4998,5369,['KyaN'],True,RiPP
2563874064,2563874064_5402_5638,1005464230,BGC0002346,5402,5638,['KyaA'],True,RiPP
2563874064,2563874064_5710_8907,3802734000,BGC0002346,5710,8907,['KyaM'],True,RiPP
2563874064,2563874064_9015_9923,2571399250,BGC0002346,9015,9923,['KyaX'],True,RiPP
2563874064,2563874064_9971_10954,1480808302,BGC0002346,9971,10954,['KyaT'],True,RiPP
2563874064,2563874064_10980_11864,1749438628,BGC0002346,10980,11864,['KyaH'],True,RiPP
