contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2478893126,2478893126_1_2103,3867930463,BGC0002439,1,2103,['Para-aminobenzoate synthase'],True,Other
2478893126,2478893126_2088_2819,473762551,BGC0002439,2088,2819,['methyltransferase'],True,Other
2478893126,2478893126_3059_4999,61415078,BGC0002439,3059,4999,['Transcriptional regulator'],True,Other
2478893126,2478893126_4975_6192,2254740356,BGC0002439,4975,6192,['Transposase'],True,Other
2478893126,2478893126_6393_6752,2094468658,BGC0002439,6393,6752,['Cyclase'],True,Other
2478893126,2478893126_6749_8005,2492818180,BGC0002439,6749,8005,['PhzS'],True,Other
2478893126,2478893126_8019_8678,1487772623,BGC0002439,8019,8678,['Phenazine biosynthesis protein PhzG'],True,Other
2478893126,2478893126_8694_9530,3343849635,BGC0002439,8694,9530,['Phenazine biosynthesis protein PhzF'],True,Other
2478893126,2478893126_9585_9914,168594287,BGC0002439,9585,9914,['hypothetical protein'],True,Other
2478893126,2478893126_9914_10402,4221931260,BGC0002439,9914,10402,['Phenazine biosynthesis protein PhzB'],True,Other
2478893126,2478893126_10656_11828,3243698982,BGC0002439,10656,11828,['3-deoxy-D-arabinoheptulosonate-7-phosphate synthase'],True,Other
2478893126,2478893126_11870_12529,1204624347,BGC0002439,11870,12529,['Isochorismatase'],True,Other
2478893126,2478893126_12526_14415,4098239520,BGC0002439,12526,14415,['Phenazine biosynthesis protein PhzE'],True,Other
2478893126,2478893126_14412_15659,3887819749,BGC0002439,14412,15659,['5-enolpyruvyl-shikimate-3-phosphate synthase'],True,Other
2478893126,2478893126_15656_16876,1846592451,BGC0002439,15656,16876,['Salicylate hydroxylase'],True,Other
2478893126,2478893126_16873_18057,3306085512,BGC0002439,16873,18057,['Chorismate synthase'],True,Other
2478893126,2478893126_18054_19406,3626501874,BGC0002439,18054,19406,['Bifunctional shikimate-5-dehydrogenas/ Shikimate kinase'],True,Other
2478893126,2478893126_19403_20539,1985333513,BGC0002439,19403,20539,['3-dehydroquinate synthase'],True,Other
2478893126,2478893126_20561_22648,2429610550,BGC0002439,20561,22648,['Transketolase'],True,Other
2478893126,2478893126_22820_24052,306218185,BGC0002439,22820,24052,['Methyltransferase'],True,Other
