contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
961249224,961249224_254_1222,2102619593,BGC0001960,254,1222,['HrsA1'],True,Polyketide
961249224,961249224_1219_2298,680745660,BGC0001960,1219,2298,['HrsB'],True,Polyketide
961249224,961249224_2442_3296,3642081054,BGC0001960,2442,3296,['HrsC'],True,Polyketide
961249224,961249224_3407_4504,2459787086,BGC0001960,3407,4504,['HrsD'],True,Polyketide
961249224,961249224_4565_5722,4287981480,BGC0001960,4565,5722,['HrsE'],True,Polyketide
961249224,961249224_5749_7014,4148614825,BGC0001960,5749,7014,['HrsF1'],True,Polyketide
961249224,961249224_7108_8418,3247407983,BGC0001960,7108,8418,['HrsA2'],True,Polyketide
961249224,961249224_8415_9470,3167074959,BGC0001960,8415,9470,['HrsA3'],True,Polyketide
961249224,961249224_9467_10765,3577027273,BGC0001960,9467,10765,['HrsA4'],True,Polyketide
961249224,961249224_10870_12012,1836000906,BGC0001960,10870,12012,['HrsG'],True,Polyketide
961249224,961249224_12143_12946,4154876585,BGC0001960,12143,12946,['HrsH'],True,Polyketide
961249224,961249224_13117_14037,633458218,BGC0001960,13117,14037,['HrsI1'],True,Polyketide
961249224,961249224_14074_14949,3091304375,BGC0001960,14074,14949,['HrsJ'],True,Polyketide
961249224,961249224_15004_16776,3056616606,BGC0001960,15004,16776,['HrsK1'],True,Polyketide
961249224,961249224_16760_17188,3045917347,BGC0001960,16760,17188,['HrsK2'],True,Polyketide
961249224,961249224_17262_18224,2552161655,BGC0001960,17262,18224,['HrsI2'],True,Polyketide
961249224,961249224_18326_18589,3621506964,BGC0001960,18326,18589,['HrsL'],True,Polyketide
961249224,961249224_18648_19883,297589941,BGC0001960,18648,19883,['HrsM2'],True,Polyketide
961249224,961249224_19880_21148,2801768820,BGC0001960,19880,21148,['HrsM1'],True,Polyketide
961249224,961249224_21539_22783,1806149026,BGC0001960,21539,22783,['HrsN'],True,Polyketide
961249224,961249224_22804_23304,1925379167,BGC0001960,22804,23304,['HrsO'],True,Polyketide
961249224,961249224_23520_24305,1895883933,BGC0001960,23520,24305,['HrsK3'],True,Polyketide
961249224,961249224_24438_25421,1142824437,BGC0001960,24438,25421,['HrsK4'],True,Polyketide
961249224,961249224_25682_26593,2727229288,BGC0001960,25682,26593,['HrsP1'],True,Polyketide
961249224,961249224_26629_27282,264729587,BGC0001960,26629,27282,['HrsQ'],True,Polyketide
961249224,961249224_27515_28156,1887637559,BGC0001960,27515,28156,['HrsF2'],True,Polyketide
961249224,961249224_28289_30094,2440301680,BGC0001960,28289,30094,['HrsK5'],True,Polyketide
961249224,961249224_30147_31133,3186667246,BGC0001960,30147,31133,['HrsP2'],True,Polyketide
961249224,961249224_31161_31766,3494352368,BGC0001960,31161,31766,['HrsR'],True,Polyketide
961249224,961249224_31964_33172,4100714369,BGC0001960,31964,33172,,False,
961249224,961249224_33277_34314,2129372769,BGC0001960,33277,34314,,False,
