contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2151696412,2151696412_3_305,3370054248,BGC0002500,3,305,,False,
2151696412,2151696412_711_3401,780314919,BGC0002500,711,3401,['LuxR family transcriptional regulator'],True,Polyketide
2151696412,2151696412_3658_4533,2680097076,BGC0002500,3658,4533,,True,Polyketide
2151696412,2151696412_4530_5486,3305865647,BGC0002500,4530,5486,,True,Polyketide
2151696412,2151696412_5592_5933,27034984,BGC0002500,5592,5933,,True,Polyketide
2151696412,2151696412_6040_6441,3503682088,BGC0002500,6040,6441,,True,Polyketide
2151696412,2151696412_6601_7236,973220899,BGC0002500,6601,7236,['HTH-type transcriptional repressor'],True,Polyketide
2151696412,2151696412_7459_8109,4009395612,BGC0002500,7459,8109,,True,Polyketide
2151696412,2151696412_9189_14705,432272563,BGC0002500,9189,14705,['polyketide synthase'],True,Polyketide
2151696412,2151696412_14759_23971,2753158121,BGC0002500,14759,23971,['polyketide synthase'],True,Polyketide
2151696412,2151696412_23968_25404,2836786079,BGC0002500,23968,25404,['cytochrome P450'],True,Polyketide
2151696412,2151696412_25449_26393,3759605608,BGC0002500,25449,26393,['MBL fold metallo-hydrolase'],True,Polyketide
2151696412,2151696412_26390_26989,646252880,BGC0002500,26390,26989,['putative carboxymuconolactone decarboxylase'],True,Polyketide
2151696412,2151696412_27370_28407,2428685706,BGC0002500,27370,28407,['O-methyltransferase'],True,Polyketide
2151696412,2151696412_28479_29402,1575409338,BGC0002500,28479,29402,"['alpha-1,4-polygalactosaminidase']",True,Polyketide
2151696412,2151696412_29590_30396,3749302344,BGC0002500,29590,30396,['transcriptional regulator'],True,Polyketide
2151696412,2151696412_30980_31225,41509836,BGC0002500,30980,31225,,True,Polyketide
2151696412,2151696412_31228_37710,3559725227,BGC0002500,31228,37710,['polyketide synthase'],True,Polyketide
2151696412,2151696412_37707_48461,173011608,BGC0002500,37707,48461,['polyketide synthase'],True,Polyketide
2151696412,2151696412_48464_49039,129169381,BGC0002500,48464,49039,,True,Polyketide
2151696412,2151696412_49286_57424,1260371702,BGC0002500,49286,57424,['polyketide synthase'],True,Polyketide
2151696412,2151696412_57437_58594,1435866942,BGC0002500,57437,58594,['acyl-CoA dehydrogenase'],True,Polyketide
2151696412,2151696412_59028_59252,2842231213,BGC0002500,59028,59252,,True,Polyketide
2151696412,2151696412_59359_60120,2359975672,BGC0002500,59359,60120,['aromatic ring-opening dioxygenase'],True,Polyketide
2151696412,2151696412_60222_60671,1712407644,BGC0002500,60222,60671,,True,Polyketide
2151696412,2151696412_60998_61960,3644658602,BGC0002500,60998,61960,['carboxylesterase'],True,Polyketide
2151696412,2151696412_62089_62502,549699867,BGC0002500,62089,62502,,False,
