contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3063092633,3063092633_438_1946,3383736218,BGC0002347,438,1946,['CyaA'],True,Alkaloid
3063092633,3063092633_2019_3218,301241850,BGC0002347,2019,3218,['Orf1'],True,Alkaloid
3063092633,3063092633_3455_4399,1047294448,BGC0002347,3455,4399,['CyaB'],True,Alkaloid
3063092633,3063092633_4420_6111,3403478132,BGC0002347,4420,6111,['CyaC'],True,Alkaloid
3063092633,3063092633_6159_7190,1673441746,BGC0002347,6159,7190,['CyaD'],True,Alkaloid
3063092633,3063092633_7226_8008,657442606,BGC0002347,7226,8008,['CyaE'],True,Alkaloid
3063092633,3063092633_8583_9311,2531919190,BGC0002347,8583,9311,['CyaF'],True,Alkaloid
3063092633,3063092633_9326_10579,1542337928,BGC0002347,9326,10579,['CyaG'],True,Alkaloid
3063092633,3063092633_10626_11843,1133749883,BGC0002347,10626,11843,['CyaH'],True,Alkaloid
3063092633,3063092633_12226_13440,1389196975,BGC0002347,12226,13440,['CyaI'],True,Alkaloid
3063092633,3063092633_14156_15457,234749785,BGC0002347,14156,15457,,False,
