contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3968660700,3968660700_1_1356,2231603719,BGC0002440,1,1356,['Lon1'],True,NRP
3968660700,3968660700_1576_3147,3378445015,BGC0002440,1576,3147,['Lon2'],True,NRP
3968660700,3968660700_3144_3716,1585477242,BGC0002440,3144,3716,['Lon3'],True,NRP
3968660700,3968660700_3730_5154,1554337277,BGC0002440,3730,5154,['Lon4'],True,NRP
3968660700,3968660700_5292_6350,728353187,BGC0002440,5292,6350,['Lon5'],True,NRP
3968660700,3968660700_6364_7161,3056154209,BGC0002440,6364,7161,['Lon6'],True,NRP
3968660700,3968660700_7158_8870,1827366777,BGC0002440,7158,8870,['Lon7'],True,NRP
3968660700,3968660700_9248_9673,402119398,BGC0002440,9248,9673,['Lon8'],True,NRP
3968660700,3968660700_9821_10498,2484960593,BGC0002440,9821,10498,['Lon9'],True,NRP
3968660700,3968660700_10738_11454,1701778963,BGC0002440,10738,11454,['Lon10'],True,NRP
3968660700,3968660700_11664_11768,1254136850,BGC0002440,11664,11768,['Lon11'],True,NRP
3968660700,3968660700_12029_13360,1161826219,BGC0002440,12029,13360,,True,NRP
3968660700,3968660700_13357_14769,673808241,BGC0002440,13357,14769,['Lon13'],True,NRP
3968660700,3968660700_14779_15405,493214473,BGC0002440,14779,15405,['Lon14'],True,NRP
3968660700,3968660700_15402_16616,2386830559,BGC0002440,15402,16616,['Lon15'],True,NRP
3968660700,3968660700_16613_17638,3013641831,BGC0002440,16613,17638,['Lon16'],True,NRP
3968660700,3968660700_17635_18921,3594910971,BGC0002440,17635,18921,['Lon17'],True,NRP
3968660700,3968660700_19114_20418,1246739952,BGC0002440,19114,20418,['Lon18'],True,NRP
3968660700,3968660700_20512_26961,4244206184,BGC0002440,20512,26961,['Lon19'],True,NRP
3968660700,3968660700_26963_39499,3868878729,BGC0002440,26963,39499,['Lon20'],True,NRP
3968660700,3968660700_39503_44095,3195814759,BGC0002440,39503,44095,['Lon21'],True,NRP
3968660700,3968660700_44149_44994,3032017980,BGC0002440,44149,44994,['Lon22'],True,NRP
3968660700,3968660700_45078_46091,3403763391,BGC0002440,45078,46091,['Lon23'],True,NRP
3968660700,3968660700_46284_47846,4103621293,BGC0002440,46284,47846,['Lon24'],True,NRP
3968660700,3968660700_48310_48510,2617977692,BGC0002440,48310,48510,['Lon25'],True,NRP
3968660700,3968660700_48520_50466,1801806337,BGC0002440,48520,50466,['Lon26'],True,NRP
