contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
4254006308,4254006308_1_3912,1814659079,BGC0001759,1,3912,['RmpC'],True,Polyketide
4254006308,4254006308_4006_7509,3626888645,BGC0001759,4006,7509,['RmpB'],True,Polyketide
4254006308,4254006308_8303_9580,828443554,BGC0001759,8303,9580,['Rmp36'],True,Polyketide
4254006308,4254006308_10153_10608,3717352290,BGC0001759,10153,10608,['RmpJ'],True,Polyketide
4254006308,4254006308_10796_12058,2385072233,BGC0001759,10796,12058,['Rmp16'],True,Polyketide
4254006308,4254006308_12310_13221,4241076166,BGC0001759,12310,13221,['RmpB'],True,Polyketide
4254006308,4254006308_13218_13910,3485900860,BGC0001759,13218,13910,['Rmp15A'],True,Polyketide
4254006308,4254006308_13925_14743,3257853886,BGC0001759,13925,14743,['Rmp14'],True,Polyketide
4254006308,4254006308_15002_16276,3518389855,BGC0001759,15002,16276,['Rmp13'],True,Polyketide
4254006308,4254006308_16366_17067,3733801156,BGC0001759,16366,17067,['RmpR'],True,Polyketide
4254006308,4254006308_17064_18284,764669137,BGC0001759,17064,18284,['Rmp20'],True,Polyketide
4254006308,4254006308_18292_19794,2603184008,BGC0001759,18292,19794,['Rmp19'],True,Polyketide
4254006308,4254006308_19853_21274,1555569525,BGC0001759,19853,21274,['Rmp18'],True,Polyketide
4254006308,4254006308_21356_22426,2407823842,BGC0001759,21356,22426,['Rmp17'],True,Polyketide
4254006308,4254006308_22453_23337,774787847,BGC0001759,22453,23337,['Rmp11'],True,Polyketide
4254006308,4254006308_23472_24464,3039005379,BGC0001759,23472,24464,['Rmp10'],True,Polyketide
4254006308,4254006308_24483_25787,939996242,BGC0001759,24483,25787,['Rmp9'],True,Polyketide
4254006308,4254006308_25845_26492,596699695,BGC0001759,25845,26492,['Rmp8'],True,Polyketide
4254006308,4254006308_26499_27710,2656183885,BGC0001759,26499,27710,['Rmp7'],True,Polyketide
4254006308,4254006308_27848_29155,2281423912,BGC0001759,27848,29155,['Rmp6'],True,Polyketide
4254006308,4254006308_29212_30477,703415158,BGC0001759,29212,30477,['Rmp5'],True,Polyketide
4254006308,4254006308_30504_31715,902932904,BGC0001759,30504,31715,['Rmp4'],True,Polyketide
4254006308,4254006308_31795_32292,784332163,BGC0001759,31795,32292,['Rmp3'],True,Polyketide
4254006308,4254006308_32660_33385,3945371946,BGC0001759,32660,33385,['RmpQ'],True,Polyketide
4254006308,4254006308_33461_35032,799779016,BGC0001759,33461,35032,['RmpP'],True,Polyketide
