contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3019958483,3019958483_623_1300,4029510870,BGC0001983,623,1300,['Tri1'],True,Other
3019958483,3019958483_1776_3272,2326795796,BGC0001983,1776,3272,['Tri2'],True,Other
3019958483,3019958483_3360_5153,535856729,BGC0001983,3360,5153,,True,Other
3019958483,3019958483_5814_7202,3856201432,BGC0001983,5814,7202,['Tri4'],True,Other
3019958483,3019958483_7987_8691,2159027005,BGC0001983,7987,8691,['Tri5'],True,Other
3019958483,3019958483_8725_9873,1744201598,BGC0001983,8725,9873,['Tri6'],True,Other
3019958483,3019958483_9870_10430,4100530726,BGC0001983,9870,10430,['Tri7'],True,Other
3019958483,3019958483_10436_11113,1087490165,BGC0001983,10436,11113,['Tri8'],True,Other
3019958483,3019958483_11349_12092,1781004547,BGC0001983,11349,12092,['Tri9'],True,Other
3019958483,3019958483_12089_13561,3232476009,BGC0001983,12089,13561,['Tri10'],True,Other
3019958483,3019958483_13739_14203,2235993276,BGC0001983,13739,14203,['Tri11'],True,Other
3019958483,3019958483_14200_14631,3153354675,BGC0001983,14200,14631,['Tri12'],True,Other
3019958483,3019958483_14762_15694,2277060036,BGC0001983,14762,15694,['Tri13'],True,Other
3019958483,3019958483_15715_16944,2294429320,BGC0001983,15715,16944,['Tri14'],True,Other
3019958483,3019958483_16941_17690,2156865075,BGC0001983,16941,17690,['Tri15'],True,Other
3019958483,3019958483_17687_19384,1453499505,BGC0001983,17687,19384,['Tri16'],True,Other
3019958483,3019958483_19381_21051,2862435784,BGC0001983,19381,21051,['Tri17'],True,Other
3019958483,3019958483_21162_22658,2702336009,BGC0001983,21162,22658,['Tri18'],True,Other
3019958483,3019958483_22655_23941,684288408,BGC0001983,22655,23941,['Tri19'],True,Other
3019958483,3019958483_24180_24425,3819711025,BGC0001983,24180,24425,['Tri20'],True,Other
3019958483,3019958483_24478_26415,1483800767,BGC0001983,24478,26415,['Tri21'],True,Other
3019958483,3019958483_26829_28028,384034447,BGC0001983,26829,28028,['Tri22'],True,Other
3019958483,3019958483_28154_29314,923944187,BGC0001983,28154,29314,['Tri23'],True,Other
3019958483,3019958483_29311_30654,1151660994,BGC0001983,29311,30654,['Tri24'],True,Other
3019958483,3019958483_30680_31888,1080953309,BGC0001983,30680,31888,['Tri25'],True,Other
3019958483,3019958483_32036_33355,31838354,BGC0001983,32036,33355,['Tri26'],True,Other
3019958483,3019958483_33352_34539,2552808782,BGC0001983,33352,34539,['Tri27'],True,Other
3019958483,3019958483_34536_36572,754152198,BGC0001983,34536,36572,['Tri28'],True,Other
3019958483,3019958483_36569_38110,3399265838,BGC0001983,36569,38110,['Tri29'],True,Other
3019958483,3019958483_38100_38372,3758341935,BGC0001983,38100,38372,['Tri30'],True,Other
3019958483,3019958483_38376_38963,2396210263,BGC0001983,38376,38963,['Tri31'],True,Other
3019958483,3019958483_38990_39496,2833599702,BGC0001983,38990,39496,['Tri32'],True,Other
3019958483,3019958483_39810_39896,2749697080,BGC0001983,39810,39896,,False,
