contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2699419809,2699419809_1_1848,3866654808,BGC0000834,1,1848,,True,Saccharide__Other
2699419809,2699419809_2211_3065,1238233637,BGC0000834,2211,3065,,True,Saccharide__Other
2699419809,2699419809_3081_4214,3049711215,BGC0000834,3081,4214,,True,Saccharide__Other
2699419809,2699419809_4256_4678,3357863475,BGC0000834,4256,4678,,True,Saccharide__Other
2699419809,2699419809_5072_5512,384409225,BGC0000834,5072,5512,['regulatory protein NovE'],True,Saccharide__Other
2699419809,2699419809_5588_6676,879432270,BGC0000834,5588,6676,['prephenate dehydrogenase'],True,Saccharide__Other
2699419809,2699419809_6782_7738,2892944861,BGC0000834,6782,7738,['regulatory protein CloG'],True,Saccharide__Other
2699419809,2699419809_7934_9736,137159871,BGC0000834,7934,9736,['peptide synthetase-like protein'],True,Saccharide__Other
2699419809,2699419809_9740_10963,930987213,BGC0000834,9740,10963,['cytochrome P450'],True,Saccharide__Other
2699419809,2699419809_10983_11771,3399827127,BGC0000834,10983,11771,['b-ketotyrosyl-reductase'],True,Saccharide__Other
2699419809,2699419809_11768_12502,1512325625,BGC0000834,11768,12502,['b-ketotyrosyl-reductase'],True,Saccharide__Other
2699419809,2699419809_12509_14092,4237209583,BGC0000834,12509,14092,['amide synthetase'],True,Saccharide__Other
2699419809,2699419809_14106_15245,2365004851,BGC0000834,14106,15245,['glycosyltransferase'],True,Saccharide__Other
2699419809,2699419809_15274_17307,1179022649,BGC0000834,15274,17307,['carbamoyltransferase'],True,Saccharide__Other
2699419809,2699419809_17538_18230,2323251478,BGC0000834,17538,18230,['methyltransferase'],True,Saccharide__Other
2699419809,2699419809_18275_19063,4012144122,BGC0000834,18275,19063,['O-methyltransferase'],True,Saccharide__Other
2699419809,2699419809_19093_20064,4172603851,BGC0000834,19093,20064,['ABBA prenyltransferase'],True,Saccharide__Other
2699419809,2699419809_20061_20873,1867704862,BGC0000834,20061,20873,['alpha-ketoacid-dependent oxygenase'],True,Saccharide__Other
2699419809,2699419809_20870_21736,3562548452,BGC0000834,20870,21736,['dTDP-4-keto-6-deoxyhexose reductase'],True,Saccharide__Other
2699419809,2699419809_21770_22780,4032079260,BGC0000834,21770,22780,"['dTDP-glucose 4,6-dehydratase']",True,Saccharide__Other
2699419809,2699419809_22832_24094,838377782,BGC0000834,22832,24094,,False,
2699419809,2699419809_24126_25049,2462301341,BGC0000834,24126,25049,,False,
2699419809,2699419809_25046_25669,4268670704,BGC0000834,25046,25669,,False,
2699419809,2699419809_26043_28076,3277186420,BGC0000834,26043,28076,,False,
