contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
1689959691,1689959691_1_1551,332727506,BGC0001975,1,1551,['histidine ammonia-lyase'],True,NRP
1689959691,1689959691_1973_2377,2944535739,BGC0001975,1973,2377,['IS481 family transposase'],True,NRP
1689959691,1689959691_2676_3617,3213950748,BGC0001975,2676,3617,,True,NRP
1689959691,1689959691_4130_4972,7927422,BGC0001975,4130,4972,['Atr1'],True,NRP
1689959691,1689959691_4969_5946,4181555144,BGC0001975,4969,5946,['Atr2'],True,NRP
1689959691,1689959691_6274_7164,3757642300,BGC0001975,6274,7164,['Atr3'],True,NRP
1689959691,1689959691_7167_7934,2516390602,BGC0001975,7167,7934,['Atr4'],True,NRP
1689959691,1689959691_8075_8173,1707985417,BGC0001975,8075,8173,,True,NRP
1689959691,1689959691_8232_8486,1917460818,BGC0001975,8232,8486,['Atr5'],True,NRP
1689959691,1689959691_8547_9809,2367477899,BGC0001975,8547,9809,['Atr6'],True,NRP
1689959691,1689959691_9803_10948,2936537389,BGC0001975,9803,10948,['Atr7'],True,NRP
1689959691,1689959691_10945_11898,375591844,BGC0001975,10945,11898,['Atr8'],True,NRP
1689959691,1689959691_11898_12749,4222479902,BGC0001975,11898,12749,['Atr9'],True,NRP
1689959691,1689959691_12746_13717,1821103377,BGC0001975,12746,13717,['Atr10'],True,NRP
1689959691,1689959691_13962_15062,3861121509,BGC0001975,13962,15062,['Atr11'],True,NRP
1689959691,1689959691_15125_15364,2787252381,BGC0001975,15125,15364,['Atr12'],True,NRP
1689959691,1689959691_15364_15822,2374940093,BGC0001975,15364,15822,['Atr13'],True,NRP
1689959691,1689959691_15819_16298,360673207,BGC0001975,15819,16298,['Atr14'],True,NRP
1689959691,1689959691_16308_17054,2722063738,BGC0001975,16308,17054,['Atr15'],True,NRP
1689959691,1689959691_17140_17760,1192180190,BGC0001975,17140,17760,['Atr16'],True,NRP
1689959691,1689959691_17811_18023,3736162642,BGC0001975,17811,18023,['Atr17'],True,NRP
1689959691,1689959691_18288_18776,1504491550,BGC0001975,18288,18776,['Atr18'],True,NRP
1689959691,1689959691_19100_19663,3585229468,BGC0001975,19100,19663,['Atr19'],True,NRP
1689959691,1689959691_19837_20028,1044613868,BGC0001975,19837,20028,['Atr20'],True,NRP
1689959691,1689959691_20025_31823,2903083619,BGC0001975,20025,31823,['Atr21'],True,NRP
1689959691,1689959691_31820_42898,528222537,BGC0001975,31820,42898,['Atr22'],True,NRP
1689959691,1689959691_42898_57375,38466725,BGC0001975,42898,57375,['Atr23'],True,NRP
1689959691,1689959691_58135_59106,2996872451,BGC0001975,58135,59106,['Atr25'],True,NRP
1689959691,1689959691_59106_59432,978251850,BGC0001975,59106,59432,['Atr26'],True,NRP
1689959691,1689959691_59490_60761,2416700713,BGC0001975,59490,60761,['Atr27'],True,NRP
1689959691,1689959691_60811_61254,2967683743,BGC0001975,60811,61254,['Atr28'],True,NRP
1689959691,1689959691_61251_62207,4202183055,BGC0001975,61251,62207,['Atr29'],True,NRP
1689959691,1689959691_62204_62992,3837667661,BGC0001975,62204,62992,['Atr30'],True,NRP
1689959691,1689959691_63287_64312,741270240,BGC0001975,63287,64312,['Atr31'],True,NRP
1689959691,1689959691_64334_64474,3292638717,BGC0001975,64334,64474,,True,NRP
1689959691,1689959691_64471_66474,1780358795,BGC0001975,64471,66474,['Atr32'],True,NRP
1689959691,1689959691_66372_66755,141649854,BGC0001975,66372,66755,['Atr32'],True,NRP
1689959691,1689959691_66986_67273,405225477,BGC0001975,66986,67273,['hypothetical protein'],True,NRP
1689959691,1689959691_67427_67795,1002279540,BGC0001975,67427,67795,['hypothetical protein'],True,NRP
1689959691,1689959691_68048_69292,1362546710,BGC0001975,68048,69292,['ErfK/YbiS/YcfS/YnhG family protein'],True,NRP
