contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
231185608,231185608_1_978,575282974,BGC0000610,1,978,['Nos1'],True,RiPP
231185608,231185608_1018_1488,2043387305,BGC0000610,1018,1488,['Nos2'],True,RiPP
231185608,231185608_1491_1862,106430840,BGC0000610,1491,1862,['Nos3'],True,RiPP
231185608,231185608_2249_2704,1480976167,BGC0000610,2249,2704,['NosA'],True,RiPP
231185608,231185608_2701_4068,2703520208,BGC0000610,2701,4068,['NosB'],True,RiPP
231185608,231185608_4083_5309,1413297885,BGC0000610,4083,5309,['NosC'],True,RiPP
231185608,231185608_5328_6365,691485035,BGC0000610,5328,6365,['NosD'],True,RiPP
231185608,231185608_6352_9132,784251814,BGC0000610,6352,9132,['NosE'],True,RiPP
231185608,231185608_9129_10784,3040414114,BGC0000610,9129,10784,['NosF'],True,RiPP
231185608,231185608_10830_12800,2361557088,BGC0000610,10830,12800,['NosG'],True,RiPP
231185608,231185608_12797_14761,2195436736,BGC0000610,12797,14761,['NosH'],True,RiPP
231185608,231185608_14763_16088,2816395294,BGC0000610,14763,16088,['NosI'],True,RiPP
231185608,231185608_16058_16297,2626626068,BGC0000610,16058,16297,['NosJ'],True,RiPP
231185608,231185608_16294_17088,1794538989,BGC0000610,16294,17088,['NosK'],True,RiPP
231185608,231185608_17114_18316,2521891028,BGC0000610,17114,18316,['NosL'],True,RiPP
231185608,231185608_18668_18820,2506190983,BGC0000610,18668,18820,['NosM'],True,RiPP
231185608,231185608_18891_20078,3401070584,BGC0000610,18891,20078,['NosN'],True,RiPP
231185608,231185608_20075_21187,784452109,BGC0000610,20075,21187,['NosO'],True,RiPP
231185608,231185608_21653_22468,2474474805,BGC0000610,21653,22468,['NosP'],True,RiPP
231185608,231185608_22542_26441,1158754631,BGC0000610,22542,26441,['Nos4'],True,RiPP
231185608,231185608_26549_30034,1447345766,BGC0000610,26549,30034,['Nos5'],True,RiPP
231185608,231185608_30573_30962,2393326697,BGC0000610,30573,30962,['Nos6'],True,RiPP
231185608,231185608_31080_31610,2969378655,BGC0000610,31080,31610,['Nos7'],True,RiPP
231185608,231185608_31902_32720,3866312471,BGC0000610,31902,32720,['Nos8'],True,RiPP
231185608,231185608_32807_33700,1321614708,BGC0000610,32807,33700,['Nos9'],True,RiPP
231185608,231185608_33821_34546,1591552675,BGC0000610,33821,34546,['Nos10'],True,RiPP
231185608,231185608_34625_34711,2969239479,BGC0000610,34625,34711,,False,
