contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2249621146,2249621146_1_144,3072613610,BGC0002552,1,144,,False,
2249621146,2249621146_152_577,3531950103,BGC0002552,152,577,['Oxidoreductase'],True,Polyketide
2249621146,2249621146_648_1283,4249646270,BGC0002552,648,1283,['TetR family transcriptional regulator'],True,Polyketide
2249621146,2249621146_1356_2795,3091147983,BGC0002552,1356,2795,['Major facilitator transporter'],True,Polyketide
2249621146,2249621146_2828_3769,2686645196,BGC0002552,2828,3769,['Hydrolase'],True,Polyketide
2249621146,2249621146_3803_4258,2096773394,BGC0002552,3803,4258,['MarR family protein'],True,Polyketide
2249621146,2249621146_4269_5084,2190311507,BGC0002552,4269,5084,['Methyltransferase'],True,Polyketide
2249621146,2249621146_5069_5857,1977517890,BGC0002552,5069,5857,['Amide synthase'],True,Polyketide
2249621146,2249621146_5868_15395,2921371519,BGC0002552,5868,15395,['Polyketide synthase'],True,Polyketide
2249621146,2249621146_15420_20003,4200668452,BGC0002552,15420,20003,['Polyketide synthase'],True,Polyketide
2249621146,2249621146_20019_22532,958457066,BGC0002552,20019,22532,,True,Polyketide
2249621146,2249621146_22691_24319,2839186177,BGC0002552,22691,24319,['Peptide ABC transporter substrate-binding protein'],True,Polyketide
2249621146,2249621146_24316_25275,1974843160,BGC0002552,24316,25275,['ABC transporter permease'],True,Polyketide
2249621146,2249621146_25280_27025,1933238819,BGC0002552,25280,27025,['Peptide ABC superfamily ATP-binding protein'],True,Polyketide
2249621146,2249621146_27022_27774,768969232,BGC0002552,27022,27774,['ABC transporter ATP-binding protein'],True,Polyketide
2249621146,2249621146_27775_28017,1485170666,BGC0002552,27775,28017,['O-linked N-acetylglucosamine transferase'],True,Polyketide
2249621146,2249621146_28023_29996,3905206244,BGC0002552,28023,29996,['Carbamoyltransferase'],True,Polyketide
2249621146,2249621146_30002_32098,1134620079,BGC0002552,30002,32098,['Carbamoyltransferase'],True,Polyketide
2249621146,2249621146_32165_33277,3079866409,BGC0002552,32165,33277,['UDP-glucosyltransferase'],True,Polyketide
2249621146,2249621146_33331_35976,2872986469,BGC0002552,33331,35976,['Transcriptional activator'],True,Polyketide
2249621146,2249621146_36029_38278,3084397386,BGC0002552,36029,38278,['ABC transporter'],True,Polyketide
2249621146,2249621146_38331_38546,3428027301,BGC0002552,38331,38546,['hypothetical protein'],True,Polyketide
2249621146,2249621146_38866_39591,3017236439,BGC0002552,38866,39591,['O-methyltransferase'],True,Polyketide
2249621146,2249621146_39578_40657,3794693983,BGC0002552,39578,40657,['hypothetical protein'],True,Polyketide
2249621146,2249621146_40654_41763,3706566380,BGC0002552,40654,41763,['Acyl-CoA dehydrogenase'],True,Polyketide
2249621146,2249621146_41753_42004,1938933702,BGC0002552,41753,42004,['ACP'],True,Polyketide
2249621146,2249621146_42001_43020,4102826349,BGC0002552,42001,43020,['3-hydroxyacyl-CoA dehydrogenase'],True,Polyketide
2249621146,2249621146_43043_44368,1664324579,BGC0002552,43043,44368,['Halogenase'],True,Polyketide
2249621146,2249621146_44365_45873,2811972369,BGC0002552,44365,45873,['Epoxidase'],True,Polyketide
2249621146,2249621146_45898_46260,727004163,BGC0002552,45898,46260,['hypothetical protein'],True,Polyketide
2249621146,2249621146_46286_46930,3816946949,BGC0002552,46286,46930,['hypothetical protein'],True,Polyketide
2249621146,2249621146_46987_47415,1175571737,BGC0002552,46987,47415,['aDHQ dehydratase'],True,Polyketide
2249621146,2249621146_47500_48705,4035196315,BGC0002552,47500,48705,['AHBA synthase'],True,Polyketide
2249621146,2249621146_48702_49742,1829845634,BGC0002552,48702,49742,['Oxidoreductase'],True,Polyketide
2249621146,2249621146_49756_50430,3469544472,BGC0002552,49756,50430,['Phosphatase'],True,Polyketide
2249621146,2249621146_50433_51626,2267581291,BGC0002552,50433,51626,['hypothetical protein'],True,Polyketide
2249621146,2249621146_51755_52042,1575414111,BGC0002552,51755,52042,,True,Polyketide
2249621146,2249621146_52039_52920,1178467724,BGC0002552,52039,52920,['IS3 family transposase'],True,Polyketide
2249621146,2249621146_53459_54463,337948120,BGC0002552,53459,54463,['aDHQ synthase'],True,Polyketide
2249621146,2249621146_54588_67760,3302905834,BGC0002552,54588,67760,['Polyketide synthase'],True,Polyketide
2249621146,2249621146_67757_75922,3891796483,BGC0002552,67757,75922,['Polyketide synthase'],True,Polyketide
2249621146,2249621146_76028_76291,2457471280,BGC0002552,76028,76291,['hypothetical protein'],True,Polyketide
2249621146,2249621146_76303_76647,1414718726,BGC0002552,76303,76647,['ABC transporter'],True,Polyketide
2249621146,2249621146_76644_77495,314975910,BGC0002552,76644,77495,['Kinase'],True,Polyketide
2249621146,2249621146_77477_78334,3046041906,BGC0002552,77477,78334,['FkbM family methyltransferase'],True,Polyketide
2249621146,2249621146_78315_78710,402156682,BGC0002552,78315,78710,['hypothetical protein'],True,Polyketide
2249621146,2249621146_78895_79674,39961069,BGC0002552,78895,79674,['ribonuclease'],True,Polyketide
2249621146,2249621146_79843_80175,1032003616,BGC0002552,79843,80175,,True,Polyketide
2249621146,2249621146_80211_80717,1679424477,BGC0002552,80211,80717,['N-acyltransferase'],True,Polyketide
2249621146,2249621146_81065_82282,3188019670,BGC0002552,81065,82282,['Cytochrome P450 monooxygenase'],True,Polyketide
