contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3109405502,3109405502_148_2136,1210775952,BGC0002025,148,2136,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_2140_2943,131739148,BGC0002025,2140,2943,['membrane protein TerC family'],True,NRP__Polyketide
3109405502,3109405502_3188_4642,456398656,BGC0002025,3188,4642,['acylating methylmalonate-semialdehyde dehydrogenase'],True,NRP__Polyketide
3109405502,3109405502_4642_5514,1703375647,BGC0002025,4642,5514,['beta-ureidopropionase'],True,NRP__Polyketide
3109405502,3109405502_5582_6985,1906374469,BGC0002025,5582,6985,['dihydropyrimidinase'],True,NRP__Polyketide
3109405502,3109405502_7021_8403,255466205,BGC0002025,7021,8403,['dihydropyrimidine dehydrogenase subunit'],True,NRP__Polyketide
3109405502,3109405502_8407_9801,1703369452,BGC0002025,8407,9801,['dihydropyrimidine dehydrogenase subunit'],True,NRP__Polyketide
3109405502,3109405502_9832_11298,1077806212,BGC0002025,9832,11298,['allantoin transporter'],True,NRP__Polyketide
3109405502,3109405502_11325_11717,521124187,BGC0002025,11325,11717,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_11714_12016,1067076574,BGC0002025,11714,12016,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_12009_12590,547547027,BGC0002025,12009,12590,['ECF subfamily RNA polymerase sigma-24 subunit'],True,NRP__Polyketide
3109405502,3109405502_12790_13584,270816716,BGC0002025,12790,13584,['short-chain dehydrogenase/reductase SDR'],True,NRP__Polyketide
3109405502,3109405502_13589_15760,1972599089,BGC0002025,13589,15760,['PAS/PAC sensor signal transduction histidine kinase'],True,NRP__Polyketide
3109405502,3109405502_15846_17273,126696559,BGC0002025,15846,17273,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_17469_18998,279972488,BGC0002025,17469,18998,['sigma-54 dependent transcriptional regulator'],True,NRP__Polyketide
3109405502,3109405502_19010_19729,7426367,BGC0002025,19010,19729,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_20378_39373,478891087,BGC0002025,20378,39373,['polyketide synthase'],True,NRP__Polyketide
3109405502,3109405502_39366_61112,1690938331,BGC0002025,39366,61112,['polyketide synthase/nonribosomal peptide synthetase'],True,NRP__Polyketide
3109405502,3109405502_61771_66924,1388053927,BGC0002025,61771,66924,['protein kinase'],True,NRP__Polyketide
3109405502,3109405502_66965_68251,2532087013,BGC0002025,66965,68251,['major facilitator superfamily protein'],True,NRP__Polyketide
3109405502,3109405502_68416_69966,2358146278,BGC0002025,68416,69966,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_69994_71097,1648923485,BGC0002025,69994,71097,['membrane protease subunit stomatin/prohibitin-like protein'],True,NRP__Polyketide
3109405502,3109405502_71174_71413,3988040136,BGC0002025,71174,71413,,True,NRP__Polyketide
3109405502,3109405502_71429_72109,1119398280,BGC0002025,71429,72109,['hypothetical protein'],True,NRP__Polyketide
3109405502,3109405502_72165_73895,2294814456,BGC0002025,72165,73895,['ABC-type siderophore export system'],True,NRP__Polyketide
3109405502,3109405502_74015_75616,4191059691,BGC0002025,74015,75616,,True,NRP__Polyketide
3109405502,3109405502_75613_78549,890947621,BGC0002025,75613,78549,['protein kinase'],True,NRP__Polyketide
