contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
84524267,84524267_1_441,3241308794,BGC0000464,1,441,['conserved exported protein of unknown function'],True,NRP
84524267,84524267_438_1283,1702049075,BGC0000464,438,1283,['conserved protein of unknown function'],True,NRP
84524267,84524267_1286_1405,3025119968,BGC0000464,1286,1405,['protein of unknown function'],True,NRP
84524267,84524267_1427_2023,3488771218,BGC0000464,1427,2023,['putative haemolysin co-regulated protein (hcp-like)'],True,NRP
84524267,84524267_2266_3594,2020343331,BGC0000464,2266,3594,['Arginine/agmatine antiporter'],True,NRP
84524267,84524267_3612_5885,3199148903,BGC0000464,3612,5885,['Biodegradative arginine decarboxylase'],True,NRP
84524267,84524267_6486_6893,672770324,BGC0000464,6486,6893,['conserved protein of unknown function'],True,NRP
84524267,84524267_7339_7431,2725706710,BGC0000464,7339,7431,,True,NRP
84524267,84524267_7721_8038,2121327694,BGC0000464,7721,8038,['holin'],True,NRP
84524267,84524267_8035_8430,3602276583,BGC0000464,8035,8430,['Protein P5'],True,NRP
84524267,84524267_8757_31655,414563161,BGC0000464,8757,31655,['Putative Ornithine racemase (fragment)'],True,NRP
84524267,84524267_31655_38383,3664750032,BGC0000464,31655,38383,['Non-ribosomal peptide synthetase'],True,NRP
84524267,84524267_38380_53205,4107262131,BGC0000464,38380,53205,['Non-ribosomal peptide synthetase'],True,NRP
84524267,84524267_53183_54862,2409783355,BGC0000464,53183,54862,['Pyridoxal-dependent decarboxylase'],True,NRP
84524267,84524267_55215_77147,2438473321,BGC0000464,55215,77147,['Putative Ornithine racemase (fragment)'],True,NRP
84524267,84524267_77134_83853,3828712238,BGC0000464,77134,83853,['Non-ribosomal peptide synthetase'],True,NRP
84524267,84524267_83850_98732,2159352805,BGC0000464,83850,98732,['Putative Ornithine racemase (fragment)'],True,NRP
84524267,84524267_98768_100420,98343422,BGC0000464,98768,100420,['Pyridoxal-dependent decarboxylase'],True,NRP
84524267,84524267_100512_101594,4186666474,BGC0000464,100512,101594,['conserved protein of unknown function'],True,NRP
84524267,84524267_102032_103141,600309911,BGC0000464,102032,103141,['S-(hydroxymethyl)glutathione dehydrogenase'],True,NRP
84524267,84524267_103270_104082,1993861818,BGC0000464,103270,104082,['protein of unknown function'],True,NRP
84524267,84524267_104314_105987,2262348959,BGC0000464,104314,105987,['ABC transporter ATP-binding protein'],True,NRP
