contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
543430391,543430391_1_276,3675566700,BGC0000292,1,276,['predicted protein'],True,NRP
543430391,543430391_449_1285,989319635,BGC0000292,449,1285,['predicted protein'],True,NRP
543430391,543430391_1513_3408,470481697,BGC0000292,1513,3408,['conserved hypothetical protein'],True,NRP
543430391,543430391_3722_4342,2492584826,BGC0000292,3722,4342,,True,NRP
543430391,543430391_4308_4598,974644668,BGC0000292,4308,4598,['predicted protein'],True,NRP
543430391,543430391_4661_4948,3640290681,BGC0000292,4661,4948,['predicted protein'],True,NRP
543430391,543430391_5865_6206,2375467612,BGC0000292,5865,6206,['predicted protein'],True,NRP
543430391,543430391_6281_6493,1627043038,BGC0000292,6281,6493,['predicted protein'],True,NRP
543430391,543430391_7239_8489,2903441626,BGC0000292,7239,8489,,True,NRP
543430391,543430391_8532_10655,972043440,BGC0000292,8532,10655,['predicted protein'],True,NRP
543430391,543430391_10652_13255,760868674,BGC0000292,10652,13255,['predicted protein'],True,NRP
543430391,543430391_13501_13650,390771539,BGC0000292,13501,13650,,True,NRP
543430391,543430391_13946_14359,4156991982,BGC0000292,13946,14359,['hypothetical protein'],True,NRP
543430391,543430391_14326_15252,1626360230,BGC0000292,14326,15252,['hypothetical protein'],True,NRP
543430391,543430391_15269_15517,859353651,BGC0000292,15269,15517,['hypothetical protein'],True,NRP
543430391,543430391_15985_16527,3026917296,BGC0000292,15985,16527,['conserved hypothetical protein'],True,NRP
543430391,543430391_16534_16647,2291286341,BGC0000292,16534,16647,,True,NRP
543430391,543430391_16683_17615,2785595779,BGC0000292,16683,17615,['conserved hypothetical protein'],True,NRP
543430391,543430391_17739_17969,1728021030,BGC0000292,17739,17969,['conserved hypothetical protein'],True,NRP
543430391,543430391_19933_20337,523319534,BGC0000292,19933,20337,,True,NRP
543430391,543430391_21147_21305,1194795721,BGC0000292,21147,21305,,True,NRP
543430391,543430391_21782_22213,2947941196,BGC0000292,21782,22213,['hypothetical protein'],True,NRP
543430391,543430391_22368_22901,1449462703,BGC0000292,22368,22901,,True,NRP
543430391,543430391_23034_23516,1562658955,BGC0000292,23034,23516,['predicted protein'],True,NRP
543430391,543430391_24036_24332,4130522958,BGC0000292,24036,24332,,True,NRP
543430391,543430391_24342_25538,3737945165,BGC0000292,24342,25538,['predicted protein'],True,NRP
543430391,543430391_25801_26076,3245473724,BGC0000292,25801,26076,,True,NRP
543430391,543430391_26043_26552,1986194291,BGC0000292,26043,26552,['predicted protein'],True,NRP
543430391,543430391_26559_27623,473396503,BGC0000292,26559,27623,['predicted protein'],True,NRP
