contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
1085845298,1085845298_1_348,624327079,BGC0001628,1,348,,False,
1085845298,1085845298_443_2545,1107285484,BGC0001628,443,2545,"['pyruvate dehydrogenase complex, E1 beta and E2 units']",True,NRP
1085845298,1085845298_2547_3632,2682055261,BGC0001628,2547,3632,,True,NRP
1085845298,1085845298_3914_5191,2467141305,BGC0001628,3914,5191,['cysteic acid synthase'],True,NRP
1085845298,1085845298_5223_12920,228255864,BGC0001628,5223,12920,['Non-ribosomal peptide synthetase'],True,NRP
1085845298,1085845298_12917_20539,2435062796,BGC0001628,12917,20539,['Non-ribosomal peptide synthetase'],True,NRP
1085845298,1085845298_20600_32077,859937818,BGC0001628,20600,32077,['Non-ribosomal peptide synthetase'],True,NRP
1085845298,1085845298_32077_32286,1194236945,BGC0001628,32077,32286,['MbtH domain protein'],True,NRP
1085845298,1085845298_32308_33528,3049957223,BGC0001628,32308,33528,['Cytochrome P450'],True,NRP
1085845298,1085845298_34091_34762,2988993156,BGC0001628,34091,34762,['hypothetical protein'],True,NRP
1085845298,1085845298_34843_35856,2332370894,BGC0001628,34843,35856,,False,
