contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3710090655,3710090655_1_984,3454601293,BGC0002129,1,984,['mmyE'],True,Polyketide
3710090655,3710090655_981_2054,392651702,BGC0002129,981,2054,['mmyD'],True,Polyketide
3710090655,3710090655_2121_3158,1979054635,BGC0002129,2121,3158,['mmyMI'],True,Polyketide
3710090655,3710090655_3211_4257,3165122603,BGC0002129,3211,4257,['mmyMII'],True,Polyketide
3710090655,3710090655_4407_5168,2854722195,BGC0002129,4407,5168,['mmyTII'],True,Polyketide
3710090655,3710090655_5284_7044,1567305166,BGC0002129,5284,7044,['mmyOII'],True,Polyketide
3710090655,3710090655_7094_8059,3590624337,BGC0002129,7094,8059,['mmyQ'],True,Polyketide
3710090655,3710090655_8052_9590,1181245316,BGC0002129,8052,9590,['mmyL'],True,Polyketide
3710090655,3710090655_9603_9884,4153369215,BGC0002129,9603,9884,['mmyO3'],True,Polyketide
3710090655,3710090655_9975_10670,732672959,BGC0002129,9975,10670,['mmyHy'],True,Polyketide
3710090655,3710090655_10767_12422,988202642,BGC0002129,10767,12422,['hypothetical protein'],True,Polyketide
3710090655,3710090655_12613_13242,3666588113,BGC0002129,12613,13242,['hypothetical protein'],True,Polyketide
3710090655,3710090655_13612_14190,2064381731,BGC0002129,13612,14190,['hypothetical protein'],True,Polyketide
3710090655,3710090655_14267_14710,3096148083,BGC0002129,14267,14710,['mmyX'],True,Polyketide
3710090655,3710090655_14756_15529,2722595329,BGC0002129,14756,15529,['mmyY'],True,Polyketide
3710090655,3710090655_15559_16788,243065881,BGC0002129,15559,16788,['mmyOI'],True,Polyketide
3710090655,3710090655_16791_17540,940676771,BGC0002129,16791,17540,['mmyTI'],True,Polyketide
3710090655,3710090655_17537_17788,1471249135,BGC0002129,17537,17788,['mmyS'],True,Polyketide
3710090655,3710090655_17851_19077,2345997264,BGC0002129,17851,19077,['mmyK'],True,Polyketide
3710090655,3710090655_19074_20339,4281549143,BGC0002129,19074,20339,['mmyP'],True,Polyketide
3710090655,3710090655_20795_21583,3621993562,BGC0002129,20795,21583,['mmyRI'],True,Polyketide
3710090655,3710090655_21674_22426,1413928749,BGC0002129,21674,22426,['mmyTIII'],True,Polyketide
3710090655,3710090655_22423_23685,2345129580,BGC0002129,22423,23685,['mmyC'],True,Polyketide
3710090655,3710090655_23682_24710,920378931,BGC0002129,23682,24710,['mmyU'],True,Polyketide
3710090655,3710090655_24719_26053,1759410368,BGC0002129,24719,26053,['mmyV'],True,Polyketide
3710090655,3710090655_26315_27292,1605538327,BGC0002129,26315,27292,['mmyW'],True,Polyketide
3710090655,3710090655_27330_28595,4099527340,BGC0002129,27330,28595,['mmyGIV'],True,Polyketide
3710090655,3710090655_28616_29806,1046599799,BGC0002129,28616,29806,['mmyGIII'],True,Polyketide
3710090655,3710090655_29826_30968,2770653770,BGC0002129,29826,30968,['mmyGII'],True,Polyketide
3710090655,3710090655_31195_32358,521045853,BGC0002129,31195,32358,['mmyGI'],True,Polyketide
3710090655,3710090655_32355_33884,988247848,BGC0002129,32355,33884,,True,Polyketide
3710090655,3710090655_33951_36416,1197423283,BGC0002129,33951,36416,['mmrX'],True,Polyketide
3710090655,3710090655_36455_37075,2798942314,BGC0002129,36455,37075,['mmyRII'],True,Polyketide
3710090655,3710090655_37146_38108,1106734027,BGC0002129,37146,38108,['mmrAI'],True,Polyketide
3710090655,3710090655_38120_38872,2825962708,BGC0002129,38120,38872,['mmrBI'],True,Polyketide
3710090655,3710090655_39029_40000,2980323471,BGC0002129,39029,40000,['mmrAII'],True,Polyketide
3710090655,3710090655_40011_40766,1220738247,BGC0002129,40011,40766,['mmrBII'],True,Polyketide
3710090655,3710090655_41030_41785,782758029,BGC0002129,41030,41785,['mmyRIII'],True,Polyketide
3710090655,3710090655_41847_42302,2382496637,BGC0002129,41847,42302,['mmyH'],True,Polyketide
