contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
858084311,858084311_1_1077,1735252393,BGC0001460,1,1077,['phospho-2-dehydro-3-deoxyheptonate aldolase'],True,NRP
858084311,858084311_1270_2067,471036397,BGC0001460,1270,2067,['enoyl-CoA hydratase'],True,NRP
858084311,858084311_2064_3290,1277366044,BGC0001460,2064,3290,['enoyl-CoA hydratase'],True,NRP
858084311,858084311_3287_3949,2635301041,BGC0001460,3287,3949,['enoyl-CoA hydratase'],True,NRP
858084311,858084311_3943_5043,922704672,BGC0001460,3943,5043,['chalcone and stilbene synthases-like protein'],True,NRP
858084311,858084311_5149_5766,13268732,BGC0001460,5149,5766,"['dTDP-4-dehydrorhamnose 3,5-epimerase']",True,NRP
858084311,858084311_5790_6899,1830043909,BGC0001460,5790,6899,['glutamine--scyllo-inositol transaminase'],True,NRP
858084311,858084311_6896_7867,4127087845,BGC0001460,6896,7867,['NAD-dependent epimerase/dehydratase'],True,NRP
858084311,858084311_7869_9299,382709400,BGC0001460,7869,9299,"['2,3-dehydratase']",True,NRP
858084311,858084311_9650_10999,3222475403,BGC0001460,9650,10999,['sodium/hydrogen exchanger'],True,NRP
858084311,858084311_11031_12110,861254212,BGC0001460,11031,12110,['FMN-dependent alpha-hydroxy acid dehydrogenase'],True,NRP
858084311,858084311_12107_13159,3467847949,BGC0001460,12107,13159,['4-hydroxyphenylpyruvate dioxygenase'],True,NRP
858084311,858084311_13269_14459,13249081,BGC0001460,13269,14459,['cytochrome P450'],True,NRP
858084311,858084311_14474_16210,329567363,BGC0001460,14474,16210,['non-ribosomal peptide synthetase'],True,NRP
858084311,858084311_16207_17037,4130604155,BGC0001460,16207,17037,['alpha/beta hydrolase fold containing protein'],True,NRP
858084311,858084311_17287_18573,423524792,BGC0001460,17287,18573,['GntR family transcriptional regulator'],True,NRP
858084311,858084311_18554_19396,2407322353,BGC0001460,18554,19396,['hypothetical protein'],True,NRP
858084311,858084311_19436_20260,3884191661,BGC0001460,19436,20260,['LmbE family protein'],True,NRP
858084311,858084311_20271_21497,2869432556,BGC0001460,20271,21497,['NDP-hexose C-3 methyl transferase'],True,NRP
858084311,858084311_21544_22776,1704102880,BGC0001460,21544,22776,['glycosyl transferase family protein'],True,NRP
858084311,858084311_22809_24053,3759140128,BGC0001460,22809,24053,['glycosyl transferase family protein'],True,NRP
858084311,858084311_24050_25240,1639146409,BGC0001460,24050,25240,['glycosyl transferase family protein'],True,NRP
858084311,858084311_25290_26765,4292422753,BGC0001460,25290,26765,['tryptophan halogenase'],True,NRP
858084311,858084311_26810_28030,2689062308,BGC0001460,26810,28030,['cytochrome P450 FAS1'],True,NRP
858084311,858084311_28158_29354,605503519,BGC0001460,28158,29354,['cytochrome P450 FAS1'],True,NRP
858084311,858084311_29570_30745,2161416009,BGC0001460,29570,30745,['linalool 8-monooxygenase'],True,NRP
858084311,858084311_30854_31063,4034617007,BGC0001460,30854,31063,['MbtH-like protein'],True,NRP
858084311,858084311_31060_36660,3576792056,BGC0001460,31060,36660,['amino acid adenylation protein'],True,NRP
858084311,858084311_36657_48827,1432149411,BGC0001460,36657,48827,['amino acid adenylation protein'],True,NRP
858084311,858084311_49138_58587,3202326021,BGC0001460,49138,58587,['amino acid adenylation protein'],True,NRP
858084311,858084311_58590_60542,615585749,BGC0001460,58590,60542,['ABC transporter'],True,NRP
858084311,858084311_60659_61474,1440029099,BGC0001460,60659,61474,['prephenate dehydrogenase'],True,NRP
858084311,858084311_61672_62478,3509253722,BGC0001460,61672,62478,['streptomycin biosynthesis operon regulator'],True,NRP
858084311,858084311_63837_64445,1627935802,BGC0001460,63837,64445,['D-Ala-D-Ala dipeptidase'],True,NRP
858084311,858084311_64442_65482,3245739567,BGC0001460,64442,65482,['D-alanine--D-lactate ligase'],True,NRP
858084311,858084311_65484_66347,973778698,BGC0001460,65484,66347,['D-isomer specific 2-hydroxyacid dehydrogenase'],True,NRP
