contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
3991880137,3991880137_165_2399,4291537446,BGC0000434,165,2399,['putative oxidoreductase'],True,NRP
3991880137,3991880137_2409_2879,578834432,BGC0000434,2409,2879,,True,NRP
3991880137,3991880137_2902_3231,2417949697,BGC0000434,2902,3231,,True,NRP
3991880137,3991880137_3228_7574,2164310760,BGC0000434,3228,7574,,True,NRP
3991880137,3991880137_7571_8125,1524838682,BGC0000434,7571,8125,,True,NRP
3991880137,3991880137_8593_8793,72778458,BGC0000434,8593,8793,['putative integral membrane protein'],True,NRP
3991880137,3991880137_8921_9919,2988114203,BGC0000434,8921,9919,['putative 2-nitropropane dioxygenase'],True,NRP
3991880137,3991880137_10031_10429,2692314113,BGC0000434,10031,10429,,True,NRP
3991880137,3991880137_10431_11765,4001991013,BGC0000434,10431,11765,['hypothetical protein'],True,NRP
3991880137,3991880137_12010_12426,3618893211,BGC0000434,12010,12426,['hypothetical protein'],True,NRP
3991880137,3991880137_12593_12967,2297657741,BGC0000434,12593,12967,,True,NRP
3991880137,3991880137_13234_14178,1749048820,BGC0000434,13234,14178,['hypothetical protein'],True,NRP
3991880137,3991880137_14280_14780,3659286601,BGC0000434,14280,14780,,True,NRP
3991880137,3991880137_14832_16079,1180187528,BGC0000434,14832,16079,['putative kynurenine aminotransferase'],True,NRP
3991880137,3991880137_16199_16954,847700863,BGC0000434,16199,16954,['putative oxidoreductase'],True,NRP
3991880137,3991880137_17013_17795,3138906271,BGC0000434,17013,17795,['putative transcription regulator'],True,NRP
3991880137,3991880137_17971_18960,4289047826,BGC0000434,17971,18960,['putative ABC transporter'],True,NRP
3991880137,3991880137_18957_19781,552345859,BGC0000434,18957,19781,['putative ABC transporter'],True,NRP
3991880137,3991880137_19824_20993,3756008722,BGC0000434,19824,20993,['putative aminotransferase'],True,NRP
3991880137,3991880137_20990_22894,451109339,BGC0000434,20990,22894,,True,NRP
3991880137,3991880137_23253_23939,4194749858,BGC0000434,23253,23939,['putative SAM-dependent methyltransferase'],True,NRP
3991880137,3991880137_23981_26020,1609236424,BGC0000434,23981,26020,['putative Mg-protoporphyrin IX monooxidative cyclase'],True,NRP
3991880137,3991880137_26066_26761,3428023961,BGC0000434,26066,26761,"['putative tryptophan 2,3-dioxygenase']",True,NRP
3991880137,3991880137_26823_28625,3429401858,BGC0000434,26823,28625,['putative non-ribosomal peptide synthetase'],True,NRP
3991880137,3991880137_28689_30152,1949183522,BGC0000434,28689,30152,['putative peptide arylation enzyme'],True,NRP
3991880137,3991880137_30122_31492,788721172,BGC0000434,30122,31492,['putative cytochrome P450'],True,NRP
3991880137,3991880137_31651_32397,2067652006,BGC0000434,31651,32397,['putative thioesterase'],True,NRP
3991880137,3991880137_32468_34846,3142418326,BGC0000434,32468,34846,['UvrA-like protein'],True,NRP
3991880137,3991880137_35089_42852,4283355402,BGC0000434,35089,42852,['putative non-ribosomal peptide synthetase'],True,NRP
3991880137,3991880137_42861_52334,2262396827,BGC0000434,42861,52334,['putative non-ribosomal peptide synthetase'],True,NRP
3991880137,3991880137_52369_52581,2860587944,BGC0000434,52369,52581,['MbtH-like protein'],True,NRP
3991880137,3991880137_52680_53180,2217154461,BGC0000434,52680,53180,['putative OmpR-family regulator'],True,NRP
3991880137,3991880137_53285_54223,188123761,BGC0000434,53285,54223,['putative oxidoreductase'],True,NRP
3991880137,3991880137_54264_55697,2618912709,BGC0000434,54264,55697,['hypothetical protein'],True,NRP
