contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2542531929,2542531929_2_865,1144642442,BGC0002050,2,865,,True,NRP__Polyketide
2542531929,2542531929_901_1944,769690757,BGC0002050,901,1944,,True,NRP__Polyketide
2542531929,2542531929_2246_2581,1946510132,BGC0002050,2246,2581,,True,NRP__Polyketide
2542531929,2542531929_2604_4097,4170312024,BGC0002050,2604,4097,,True,NRP__Polyketide
2542531929,2542531929_4100_5569,3509973665,BGC0002050,4100,5569,,True,NRP__Polyketide
2542531929,2542531929_5695_6483,303936987,BGC0002050,5695,6483,,True,NRP__Polyketide
2542531929,2542531929_6524_7477,1140380990,BGC0002050,6524,7477,,True,NRP__Polyketide
2542531929,2542531929_7477_8760,2648080914,BGC0002050,7477,8760,,True,NRP__Polyketide
2542531929,2542531929_8788_9396,1645305447,BGC0002050,8788,9396,,True,NRP__Polyketide
2542531929,2542531929_9393_10538,1517561667,BGC0002050,9393,10538,,True,NRP__Polyketide
2542531929,2542531929_10984_11712,183836794,BGC0002050,10984,11712,,True,NRP__Polyketide
2542531929,2542531929_11715_12614,2960845438,BGC0002050,11715,12614,,True,NRP__Polyketide
2542531929,2542531929_12778_13356,379979644,BGC0002050,12778,13356,,True,NRP__Polyketide
2542531929,2542531929_13353_13472,3927198015,BGC0002050,13353,13472,,True,NRP__Polyketide
2542531929,2542531929_13747_15015,3435337543,BGC0002050,13747,15015,,True,NRP__Polyketide
2542531929,2542531929_15012_15554,4162563659,BGC0002050,15012,15554,,True,NRP__Polyketide
2542531929,2542531929_15582_16919,2280327653,BGC0002050,15582,16919,,True,NRP__Polyketide
2542531929,2542531929_17019_17555,4270614215,BGC0002050,17019,17555,,True,NRP__Polyketide
2542531929,2542531929_17803_18387,747255334,BGC0002050,17803,18387,,True,NRP__Polyketide
2542531929,2542531929_18647_19699,2523450365,BGC0002050,18647,19699,,True,NRP__Polyketide
2542531929,2542531929_19778_20026,3481594056,BGC0002050,19778,20026,,True,NRP__Polyketide
2542531929,2542531929_20001_24038,3362141863,BGC0002050,20001,24038,['dimodular nonribosomal peptide synthase NecA'],True,NRP__Polyketide
2542531929,2542531929_24767_25099,4143588432,BGC0002050,24767,25099,['hypothetical protein'],True,NRP__Polyketide
2542531929,2542531929_25498_27393,871192671,BGC0002050,25498,27393,['polyketide synthase NecB'],True,NRP__Polyketide
2542531929,2542531929_27383_32962,3920971812,BGC0002050,27383,32962,['polyketide synthase NecC'],True,NRP__Polyketide
2542531929,2542531929_32959_36894,3049739808,BGC0002050,32959,36894,['polyketide synthase NecD'],True,NRP__Polyketide
2542531929,2542531929_36973_45459,784184556,BGC0002050,36973,45459,['polyketide synthase NecE'],True,NRP__Polyketide
2542531929,2542531929_45462_64364,2995429267,BGC0002050,45462,64364,['polyketide synthase NecF'],True,NRP__Polyketide
2542531929,2542531929_64348_71727,2665846824,BGC0002050,64348,71727,,False,
2542531929,2542531929_71724_83471,1892411042,BGC0002050,71724,83471,,False,
2542531929,2542531929_83617_85017,1287385270,BGC0002050,83617,85017,,False,
2542531929,2542531929_85239_86009,20401108,BGC0002050,85239,86009,,False,
2542531929,2542531929_86070_87008,2855527249,BGC0002050,86070,87008,,False,
2542531929,2542531929_87038_87841,2828982228,BGC0002050,87038,87841,,False,
2542531929,2542531929_87980_88858,933665128,BGC0002050,87980,88858,,False,
2542531929,2542531929_88881_89765,3298312503,BGC0002050,88881,89765,,False,
2542531929,2542531929_90013_91200,1268808008,BGC0002050,90013,91200,,False,
2542531929,2542531929_91311_91619,810962316,BGC0002050,91311,91619,,False,
2542531929,2542531929_91592_92359,2670540085,BGC0002050,91592,92359,,False,
2542531929,2542531929_92509_93915,2357112098,BGC0002050,92509,93915,,False,
2542531929,2542531929_94014_94499,2095238621,BGC0002050,94014,94499,,False,
2542531929,2542531929_94510_94773,2733364774,BGC0002050,94510,94773,,False,
2542531929,2542531929_94760_95800,2977192988,BGC0002050,94760,95800,,False,
2542531929,2542531929_96065_98260,562171621,BGC0002050,96065,98260,,False,
2542531929,2542531929_98289_98975,2594820588,BGC0002050,98289,98975,,False,
2542531929,2542531929_98972_99721,3565407183,BGC0002050,98972,99721,,False,
2542531929,2542531929_100013_100930,226799426,BGC0002050,100013,100930,,False,
2542531929,2542531929_101073_101531,3569074649,BGC0002050,101073,101531,,False,
2542531929,2542531929_101543_102265,2669475125,BGC0002050,101543,102265,,False,
2542531929,2542531929_102442_103470,807668625,BGC0002050,102442,103470,,False,
