contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2944299871,2944299871_3_188,1715674671,BGC0001967,3,188,,False,
2944299871,2944299871_297_1463,3921626313,BGC0001967,297,1463,['putative regulator component'],True,NRP__Polyketide
2944299871,2944299871_1450_1971,1544797900,BGC0001967,1450,1971,['putative regulator component'],True,NRP__Polyketide
2944299871,2944299871_2211_2717,2410598807,BGC0001967,2211,2717,['putative XRE family transcriptional regulator'],True,NRP__Polyketide
2944299871,2944299871_2910_3194,2892925484,BGC0001967,2910,3194,,True,NRP__Polyketide
2944299871,2944299871_3393_4217,946398722,BGC0001967,3393,4217,['leucine hydroxylase'],True,NRP__Polyketide
2944299871,2944299871_4169_5329,225248963,BGC0001967,4169,5329,['alcohol dehydrogenase'],True,NRP__Polyketide
2944299871,2944299871_5396_5707,2339957625,BGC0001967,5396,5707,,True,NRP__Polyketide
2944299871,2944299871_5754_6218,3973569681,BGC0001967,5754,6218,,True,NRP__Polyketide
2944299871,2944299871_6258_7520,856284084,BGC0001967,6258,7520,['3-oxoacyl-ACP synthase alpha'],True,NRP__Polyketide
2944299871,2944299871_7517_8638,2129908310,BGC0001967,7517,8638,['3-oxoacyl-ACP synthase beta'],True,NRP__Polyketide
2944299871,2944299871_8650_9420,2298627792,BGC0001967,8650,9420,['3-oxoacyl-ACP reductase'],True,NRP__Polyketide
2944299871,2944299871_9456_23465,48983716,BGC0001967,9456,23465,['nonribosomal peptide synthetase'],True,NRP__Polyketide
2944299871,2944299871_23462_30604,2532126145,BGC0001967,23462,30604,['nonribosomal peptide synthetase'],True,NRP__Polyketide
2944299871,2944299871_30644_30871,1474346461,BGC0001967,30644,30871,['MbtH-like protein'],True,NRP__Polyketide
2944299871,2944299871_30990_31676,712289899,BGC0001967,30990,31676,['transposase'],True,NRP__Polyketide
2944299871,2944299871_31630_31797,3734985687,BGC0001967,31630,31797,,True,NRP__Polyketide
2944299871,2944299871_31992_32228,3101302347,BGC0001967,31992,32228,,True,NRP__Polyketide
2944299871,2944299871_32164_32796,1732487979,BGC0001967,32164,32796,['transposase'],True,NRP__Polyketide
2944299871,2944299871_33112_33627,2395395943,BGC0001967,33112,33627,['transposase'],True,NRP__Polyketide
2944299871,2944299871_33590_33871,552932507,BGC0001967,33590,33871,,True,NRP__Polyketide
2944299871,2944299871_35061_35678,4089449673,BGC0001967,35061,35678,,True,NRP__Polyketide
2944299871,2944299871_35713_36333,3266937178,BGC0001967,35713,36333,['ClpPADEP'],True,NRP__Polyketide
2944299871,2944299871_36373_36600,1523630626,BGC0001967,36373,36600,,False,
