contig_id,orf_id,protein_id,mibig_name,start,stop,CDS_product,ground_truth,mibig_chemotypes
2622929588,2622929588_2_1123,1264194617,BGC0002497,2,1123,,False,
2622929588,2622929588_1220_2611,3501557769,BGC0002497,1220,2611,['PucR family transcriptional regulator'],True,Other
2622929588,2622929588_2820_3626,156246410,BGC0002497,2820,3626,['methyltransferase'],True,Other
2622929588,2622929588_3755_5215,3459540084,BGC0002497,3755,5215,['PucR family transcriptional regulator'],True,Other
2622929588,2622929588_5327_6289,3584602021,BGC0002497,5327,6289,['agmatinase'],True,Other
2622929588,2622929588_6282_7823,1332533864,BGC0002497,6282,7823,['nitrate reductase'],True,Other
2622929588,2622929588_7831_8475,959877694,BGC0002497,7831,8475,['cyclase family protein'],True,Other
2622929588,2622929588_8502_8909,3948543849,BGC0002497,8502,8909,['ketosteroid isomerase'],True,Other
2622929588,2622929588_8906_10354,2670019464,BGC0002497,8906,10354,['gamma-aminobutyraldehyde dehydrogenase'],True,Other
2622929588,2622929588_10443_10949,1902883883,BGC0002497,10443,10949,['GNAT family N-acetyltransferase'],True,Other
2622929588,2622929588_11118_11900,1067538838,BGC0002497,11118,11900,['SGNH hydrolase'],True,Other
2622929588,2622929588_11939_12931,424298879,BGC0002497,11939,12931,['PHB depolymerase family esterase'],True,Other
2622929588,2622929588_13100_14641,3263785443,BGC0002497,13100,14641,['long-chain fatty acid--CoA ligase'],True,Other
2622929588,2622929588_14638_16179,4003517186,BGC0002497,14638,16179,['amide synthase'],True,Other
2622929588,2622929588_16440_17687,3595515688,BGC0002497,16440,17687,['5-aminolevulinate synthase'],True,Other
2622929588,2622929588_17911_18852,2883313901,BGC0002497,17911,18852,['malonyl transferase'],True,Other
2622929588,2622929588_18849_19916,813276150,BGC0002497,18849,19916,['arylcarboxylate reductase'],True,Other
2622929588,2622929588_20214_38417,4198980694,BGC0002497,20214,38417,['PKS'],True,Other
2622929588,2622929588_38512_58281,2112464856,BGC0002497,38512,58281,['PKS'],True,Other
2622929588,2622929588_58283_69223,1377198321,BGC0002497,58283,69223,['PKS'],True,Other
2622929588,2622929588_69292_86676,1395134672,BGC0002497,69292,86676,['PKS'],True,Other
2622929588,2622929588_86799_87647,3153803700,BGC0002497,86799,87647,['methyltransferase'],True,Other
2622929588,2622929588_87858_88700,582766191,BGC0002497,87858,88700,['aldo/keto reductase'],True,Other
2622929588,2622929588_88834_89535,3879625530,BGC0002497,88834,89535,['alpha/beta hydrolase'],True,Other
2622929588,2622929588_89610_90305,975641364,BGC0002497,89610,90305,['hypothetical protein'],True,Other
2622929588,2622929588_90758_92431,3672125388,BGC0002497,90758,92431,['ABC transporter'],True,Other
2622929588,2622929588_92838_99962,3011985085,BGC0002497,92838,99962,['PKS'],True,Other
2622929588,2622929588_99959_104554,1930202527,BGC0002497,99959,104554,['PKS'],True,Other
2622929588,2622929588_104551_104901,333922895,BGC0002497,104551,104901,['acyl carrier protein'],True,Other
2622929588,2622929588_104905_105837,1537292204,BGC0002497,104905,105837,['alpha/beta hydrolase'],True,Other
2622929588,2622929588_105834_107174,668238609,BGC0002497,105834,107174,['glycosyltransferase'],True,Other
2622929588,2622929588_107171_108292,4103369713,BGC0002497,107171,108292,['glycosyltransferase'],True,Other
2622929588,2622929588_108334_109350,1784305958,BGC0002497,108334,109350,['permease'],True,Other
2622929588,2622929588_109347_110120,2276574713,BGC0002497,109347,110120,['TIGR03943 family protein'],True,Other
2622929588,2622929588_110186_110980,1563582561,BGC0002497,110186,110980,['SDR family oxidoreductase'],True,Other
2622929588,2622929588_111096_113600,1049502570,BGC0002497,111096,113600,['glycosyl hydrolase'],True,Other
2622929588,2622929588_114092_115228,3700151483,BGC0002497,114092,115228,['amidase domain-containing protein'],True,Other
2622929588,2622929588_115356_116579,1340845747,BGC0002497,115356,116579,['cytochrome P450'],True,Other
2622929588,2622929588_116752_117360,3892277822,BGC0002497,116752,117360,['etR/AcrR family transcriptional regulator'],True,Other
2622929588,2622929588_117657_119285,1004707884,BGC0002497,117657,119285,['PucR family transcriptional regulator'],True,Other
2622929588,2622929588_119673_120701,2692621819,BGC0002497,119673,120701,['glutathionyl-hydroquinone reductase'],True,Other
2622929588,2622929588_121165_121383,3697878674,BGC0002497,121165,121383,,True,Other
2622929588,2622929588_121488_122294,3292990814,BGC0002497,121488,122294,['HlyD family efflux transporter'],True,Other
2622929588,2622929588_122453_124573,2785505692,BGC0002497,122453,124573,['ABC transporter'],True,Other
2622929588,2622929588_125365_127440,2465460906,BGC0002497,125365,127440,['ABC transporter'],True,Other
2622929588,2622929588_127460_129025,3929003530,BGC0002497,127460,129025,['MFS transporter'],True,Other
2622929588,2622929588_129365_131056,140162553,BGC0002497,129365,131056,,False,
